timestamp,temperature_C,rainfall_mm,soil_moisture,pitch_deg,roll_deg,tilt_rate_deg_per_hr,crack_mm,crack_growth_mm_per_hr,accel_x_g,accel_y_g,accel_z_g,vibration_rms_g,vibration_peak_g,label
2023-05-04 04:00:00,24.184,0.0,0.2919,1.9986,0.9997,1e-06,0.52241,0.00041,0.02779,0.03828,0.99452,0.04762,0.00534,1
2023-05-04 05:00:00,23.081,0.0,0.2707,1.9986,0.9996,-3.3e-05,0.52251,0.0001,0.04431,0.01766,0.99166,0.04843,0.00081,1
2023-05-04 06:00:00,22.972,0.0,0.2988,1.9985,0.9996,-1e-05,0.52267,0.00016,0.00722,-0.0012,1.02113,0.02236,0.02607,1
2023-05-04 07:00:00,25.566,7.308,0.2962,1.9986,0.9997,1.7e-05,0.52278,0.00012,-0.00643,0.01048,0.99447,0.01349,0.00887,1
2023-05-04 08:00:00,23.611,0.0,0.2785,1.9986,0.9997,1e-05,0.52285,6e-05,-0.02462,0.01813,1.01173,0.03275,0.01926,1
2023-05-04 09:00:00,22.824,9.469,0.2966,1.9985,0.9996,-2.4e-05,0.52286,2e-05,-0.008,0.04066,1.00155,0.04147,0.00872,1
2023-05-04 10:00:00,23.471,0.0,0.2937,1.9985,0.9997,-2.1e-05,0.52178,-0.00108,0.00394,0.00123,1.00853,0.00948,0.03199,1
2023-05-04 11:00:00,22.533,0.73,0.2989,1.9985,0.9996,-3.4e-05,0.52235,0.00056,-0.0015,-0.01229,0.96795,0.03436,0.02488,1
2023-05-04 12:00:00,25.27,4.952,0.3095,1.9985,0.9997,-1.6e-05,0.52193,-0.00042,-0.01373,-0.01338,0.98402,0.02496,0.0094,1
2023-05-04 13:00:00,23.144,0.0,0.2958,1.9985,0.9997,4e-06,0.5224,0.00048,-0.01793,-0.00246,0.96507,0.03934,0.01437,1
2023-05-04 14:00:00,24.372,0.0,0.2971,1.9985,0.9997,1.5e-05,0.52233,-8e-05,-0.00884,-0.04239,1.00154,0.04333,0.00399,1
2023-05-04 15:00:00,25.201,0.0,0.2654,1.9985,0.9997,-3.4e-05,0.52269,0.00036,-0.00625,-0.02198,1.00194,0.02293,0.0204,1
2023-05-04 16:00:00,23.348,0.0,0.2568,1.9985,0.9997,3e-06,0.52322,0.00053,0.02369,0.00831,1.0251,0.0355,0.01257,1
2023-05-04 17:00:00,24.383,0.0,0.2764,1.9984,0.9997,-2.2e-05,0.52277,-0.00045,0.0039,-0.00041,1.04467,0.04484,0.00934,1
2023-05-04 18:00:00,22.824,0.0,0.294,1.9984,0.9997,0.0,0.52269,-8e-05,-0.01566,-0.01483,1.00016,0.02157,0.02327,1
2023-05-04 19:00:00,26.303,0.0,0.2958,1.9985,0.9997,3.6e-05,0.52265,-4e-05,0.02052,0.0002,0.98577,0.02497,0.0034,1
2023-05-04 20:00:00,24.796,0.0,0.226,1.9985,0.9997,-2.4e-05,0.52223,-0.00042,-0.00184,0.02778,0.98333,0.03246,0.00748,1
2023-05-04 21:00:00,23.67,0.0,0.2792,1.9985,0.9997,0.0,0.52216,-7e-05,0.02049,0.02533,0.95783,0.05329,0.02084,1
2023-05-04 22:00:00,23.093,0.0,0.2833,1.9984,0.9997,-5.9e-05,0.52209,-6e-05,-0.00912,0.06929,0.97261,0.07506,0.02177,1
2023-05-04 23:00:00,23.755,0.0,0.3059,1.9984,0.9997,1.1e-05,0.52214,5e-05,0.01892,-0.00544,0.99283,0.02095,0.05411,1
2023-05-05 00:00:00,23.532,0.0,0.2884,1.9984,0.9997,-9e-06,0.52269,0.00055,0.92876,0.6194,2.14898,1.602,1.58105,2
2023-05-05 01:00:00,25.827,0.0,0.2408,2.5417,1.2919,0.543323,1.57502,1.05233,0.64737,0.76777,1.65308,1.19794,0.40405,2
2023-05-05 02:00:00,22.652,0.032,0.2397,3.1435,1.5158,0.601747,3.19382,1.6188,0.61455,0.30722,2.38426,1.54539,0.34745,2
2023-05-05 03:00:00,24.015,0.0,0.2701,2.97,1.904,-0.173505,3.64496,0.45115,0.40108,0.2233,1.73204,0.86407,0.68132,2
2023-05-05 04:00:00,23.865,0.0,0.2764,1.9985,0.9997,-0.971497,0.52269,-3.12227,0.05218,0.00814,1.00769,0.05337,0.8107,1
2023-05-05 05:00:00,23.769,0.0,0.2827,1.9985,0.9997,1.3e-05,0.52235,-0.00034,-0.02971,-0.02319,1.0234,0.04436,0.00901,1
2023-05-05 06:00:00,23.78,0.0,0.2722,1.9985,0.9997,1.4e-05,0.52279,0.00044,-0.0102,-0.00059,1.02382,0.02592,0.01844,1
2023-05-05 07:00:00,23.776,0.734,0.2358,1.9985,0.9997,2.4e-05,0.52251,-0.00028,0.03927,-0.0051,0.99412,0.04003,0.01411,1
2023-05-05 08:00:00,24.768,0.0,0.2324,1.9985,0.9997,8e-06,0.52245,-6e-05,0.01844,-0.01288,0.9494,0.05537,0.01534,1
2023-05-05 09:00:00,24.506,0.0,0.2895,1.9985,0.9997,-1.5e-05,0.52261,0.00017,0.01281,0.00396,1.07289,0.07411,0.01874,1
2023-05-05 10:00:00,24.319,0.0,0.257,1.9985,0.9997,-5.1e-05,0.52163,-0.00099,-0.01926,-0.00518,0.9964,0.02026,0.05385,1
2023-05-05 11:00:00,20.869,0.0,0.2409,1.9984,0.9997,-1.2e-05,0.52148,-0.00014,0.00078,0.0147,1.02599,0.02986,0.0096,1
2023-05-05 12:00:00,24.206,0.0,0.2418,1.9985,0.9997,1.3e-05,0.52137,-0.00011,-0.00339,-0.00163,0.99818,0.00418,0.02569,1
2023-05-05 13:00:00,22.253,0.0,0.2535,1.9984,0.9997,-9e-06,0.52129,-8e-05,0.00932,0.01602,0.97629,0.03009,0.02591,1
2023-05-05 14:00:00,24.558,5.396,0.2963,1.9984,0.9997,-4e-06,0.52177,0.00048,-0.02743,-0.00612,0.97579,0.03709,0.007,1
2023-05-05 15:00:00,25.389,0.0,0.2595,1.9984,0.9997,-4e-06,0.52086,-0.00092,0.00744,-0.02027,1.01417,0.02583,0.01127,1
2023-05-05 16:00:00,22.991,0.0,0.2788,1.9984,0.9997,-1.1e-05,0.52035,-0.00051,0.00236,0.01234,1.03856,0.04055,0.01473,1
2023-05-05 17:00:00,23.658,0.0,0.2713,1.9984,0.9997,1.3e-05,0.52039,5e-05,0.01096,-0.00308,0.96821,0.03377,0.00679,1
2023-05-05 18:00:00,23.324,0.008,0.2632,1.9985,0.9997,1.1e-05,0.52068,0.00029,0.04488,-0.00502,0.97712,0.05063,0.01686,1
2023-05-05 19:00:00,25.161,0.0,0.2343,1.9985,0.9997,-2e-06,0.52133,0.00065,-0.02623,-0.01138,0.96115,0.04824,0.00239,1
2023-05-05 20:00:00,24.024,0.0,0.2893,1.9985,0.9997,1.4e-05,0.52186,0.00053,-0.00606,-0.0001,1.00696,0.00923,0.039,1
2023-05-05 21:00:00,25.66,0.0,0.2577,1.9985,0.9997,1e-06,0.52166,-0.0002,0.00639,-0.00662,1.01786,0.02009,0.01086,1
2023-05-05 22:00:00,24.348,0.0,0.2394,1.9985,0.9997,3e-06,0.52093,-0.00073,0.03987,-0.00744,0.99436,0.04095,0.02086,1
2023-05-05 23:00:00,24.18,2.471,0.2356,1.9985,0.9997,-7e-06,0.52095,2e-05,-0.0037,-0.00766,0.97779,0.02378,0.01717,1
2023-05-06 00:00:00,24.008,0.0,0.2843,1.9985,0.9997,-8e-06,0.52092,-3e-05,0.02816,0.02134,1.02491,0.04324,0.01946,1
2023-05-06 01:00:00,24.761,0.0,0.2887,1.9984,0.9998,-9e-06,0.52134,0.00041,-0.00177,0.00577,1.00878,0.01065,0.03258,1
2023-05-06 02:00:00,22.208,0.0,0.2268,1.9984,0.9997,-3e-06,0.52183,0.0005,0.02874,-0.0118,1.0039,0.03131,0.02066,1
2023-05-06 03:00:00,24.034,0.0,0.2531,1.9985,0.9998,1e-05,0.52165,-0.00019,-0.01874,-0.01611,0.98672,0.02805,0.00326,1
2023-05-06 04:00:00,23.881,0.0,0.2708,1.9984,0.9998,-1e-05,0.52119,-0.00046,-0.04771,0.00384,1.00388,0.04803,0.01997,1
2023-05-06 05:00:00,24.68,0.0,0.2667,1.9984,0.9998,1e-06,0.52168,0.00049,-0.00386,-0.01862,0.98499,0.02422,0.0238,1
2023-05-06 06:00:00,23.769,5.649,0.2533,1.9985,0.9998,2.3e-05,0.52132,-0.00036,-0.00925,0.03638,0.99563,0.03779,0.01357,1
2023-05-06 07:00:00,22.921,0.0,0.2619,1.9985,0.9998,2.2e-05,0.52087,-0.00045,-0.01383,-0.03854,0.96763,0.05219,0.0144,1
2023-05-06 08:00:00,23.97,0.0,0.2825,1.9985,0.9998,-2e-05,0.52028,-0.00059,-0.01535,0.00567,1.02557,0.03036,0.02184,1
2023-05-06 09:00:00,22.882,0.0,0.2723,1.9985,0.9998,4.8e-05,0.51969,-0.00059,0.0026,0.00842,0.99969,0.00881,0.02154,1
2023-05-06 10:00:00,22.043,0.0,0.2765,1.9985,0.9998,1.3e-05,0.52094,0.00125,-0.00532,-0.01604,1.01307,0.02136,0.01255,1
2023-05-06 11:00:00,24.698,0.0,0.2548,1.9985,0.9998,-1e-05,0.52098,4e-05,0.02645,-0.01669,1.03561,0.0474,0.02604,1
2023-05-06 12:00:00,24.553,0.004,0.234,1.9985,0.9998,-3.7e-05,0.52077,-0.00021,0.01672,-0.03601,0.99233,0.04044,0.00696,1
2023-05-06 13:00:00,24.443,0.0,0.2643,1.9985,0.9998,1.7e-05,0.51997,-0.0008,0.00809,0.06019,1.01087,0.06169,0.02126,1
2023-05-06 14:00:00,25.282,0.0,0.2754,1.9985,0.9998,8e-06,0.51971,-0.00026,0.01258,-0.0206,1.0346,0.04219,0.0195,1
2023-05-06 15:00:00,23.317,0.0,0.246,1.9985,0.9998,-1.9e-05,0.52067,0.00096,-0.02232,-0.01227,1.02386,0.0349,0.00729,1
2023-05-06 16:00:00,22.554,0.0,0.2643,1.9985,0.9998,2e-06,0.52034,-0.00033,-0.00114,0.01511,1.0174,0.02307,0.01183,1
2023-05-06 17:00:00,23.917,0.0,0.2595,1.9985,0.9998,-2.8e-05,0.52039,5e-05,-0.001,0.01513,1.00737,0.01686,0.00621,1
2023-05-06 18:00:00,23.643,0.0,0.2263,1.9984,0.9998,-2.7e-05,0.52019,-0.0002,0.21153,0.42066,1.97659,1.08417,1.06732,2
2023-05-06 19:00:00,23.151,0.0,0.247,2.1848,1.1012,0.186405,0.97884,0.45865,0.68946,0.28216,1.56211,0.93324,0.15094,2
2023-05-06 20:00:00,23.916,0.0,0.2537,2.1393,1.2312,-0.045535,0.81113,-0.16772,0.23515,0.11175,1.8511,0.89003,0.04321,2
2023-05-06 21:00:00,23.387,0.0,0.2409,2.4007,1.1477,0.261435,1.91797,1.10684,0.73929,0.56371,1.5406,1.07544,0.18541,2
2023-05-06 22:00:00,22.165,0.0,0.272,2.6974,1.5931,0.29668,1.1052,-0.81277,0.37962,0.45683,1.79118,0.98932,0.08611,2
2023-05-06 23:00:00,23.563,0.0,0.2253,2.6252,1.6975,-0.072246,1.49319,0.38799,0.80254,0.23373,1.62504,1.04373,0.0544,2
2023-05-07 00:00:00,22.87,0.0,0.2932,2.6148,1.8269,-0.010371,1.89674,0.40355,0.89116,0.26847,1.78312,1.21636,0.17263,2
2023-05-07 01:00:00,24.241,0.0,0.2501,3.2076,1.6552,0.592791,3.38144,1.4847,0.02479,0.68514,1.4376,0.81335,0.40301,2
2023-05-07 02:00:00,23.356,0.102,0.2463,3.3782,2.0475,0.170581,4.19481,0.81337,0.37616,0.26011,2.23985,1.32151,0.50816,2
2023-05-07 03:00:00,25.126,0.0,0.2685,3.1542,1.9815,-0.22402,3.70672,-0.48809,0.23184,0.4603,2.02745,1.14947,0.17203,2
2023-05-07 04:00:00,25.621,0.0,0.2203,3.4212,1.5699,0.267001,4.82628,1.11956,0.19223,0.15359,1.61269,0.66025,0.48922,2
2023-05-07 05:00:00,24.7,0.0,0.3196,1.9984,0.9997,-1.422713,0.52039,-4.30589,0.00144,-0.01219,1.01426,0.01882,0.64144,1
2023-05-07 06:00:00,22.472,0.0,0.2622,1.9985,0.9997,4.2e-05,0.52065,0.00026,-0.01254,-0.00028,0.98617,0.01867,0.00015,1
2023-05-07 07:00:00,25.531,0.001,0.2936,1.9985,0.9997,-1.4e-05,0.52097,0.00032,0.02616,-0.00732,1.02062,0.03411,0.01544,1
2023-05-07 08:00:00,25.604,0.0,0.2759,1.9985,0.9997,9e-06,0.52044,-0.00053,0.02503,0.02688,1.01247,0.03879,0.00468,1
2023-05-07 09:00:00,24.05,0.0,0.2555,1.9985,0.9997,-3e-06,0.52114,0.0007,0.03685,0.01018,0.98312,0.04179,0.003,1
2023-05-07 10:00:00,25.357,0.0,0.2962,1.9985,0.9996,2.4e-05,0.52137,0.00023,0.00444,0.01159,1.01852,0.0223,0.01949,1
2023-05-07 11:00:00,23.485,0.0,0.2923,1.9985,0.9996,-2e-06,0.52136,-1e-05,0.00843,-0.04443,1.01415,0.04739,0.02509,1
2023-05-07 12:00:00,22.173,0.0,0.3427,1.9985,0.9996,2.1e-05,0.52167,0.00031,0.00177,-0.0004,1.03312,0.03317,0.01422,1
2023-05-07 13:00:00,23.282,0.0,0.2897,1.9985,0.9996,-1.9e-05,0.52109,-0.00058,-0.01093,-0.01115,0.97344,0.03081,0.00236,1
2023-05-07 14:00:00,25.774,0.0,0.2693,1.9985,0.9996,-3e-06,0.52075,-0.00034,-0.00405,-0.0163,0.99165,0.01876,0.01205,1
2023-05-07 15:00:00,22.556,0.0,0.2447,1.9985,0.9996,-6e-06,0.521,0.00025,-0.012,-0.02053,0.98949,0.026,0.00724,1
2023-05-07 16:00:00,24.049,14.327,0.2669,1.9985,0.9996,2.4e-05,0.52043,-0.00057,-0.03946,-0.026,1.00169,0.04728,0.02128,1
2023-05-07 17:00:00,24.087,1.079,0.2869,1.9985,0.9996,-2e-05,0.52042,-1e-05,0.02828,0.02467,0.99908,0.03754,0.00974,1
2023-05-07 18:00:00,23.542,0.0,0.2795,1.9985,0.9995,-9e-06,0.52167,0.00125,-0.0119,-0.01323,0.96878,0.03594,0.0016,1
2023-05-07 19:00:00,23.614,0.0,0.3022,1.9985,0.9995,-4e-06,0.52216,0.00049,-0.0074,0.01246,1.03375,0.03673,0.00079,1
2023-05-07 20:00:00,24.133,0.0,0.2942,1.9984,0.9995,-3.8e-05,0.52216,0.0,0.70712,0.51234,2.02873,1.34937,1.31264,2
2023-05-07 21:00:00,23.501,0.002,0.262,2.6624,1.3807,0.663933,1.70174,1.17958,-0.14955,0.6952,1.08647,0.71634,0.63302,2
2023-05-07 22:00:00,22.644,3.489,0.2788,3.077,1.8314,0.414592,3.73458,2.03284,0.58781,0.66452,1.16841,0.90303,0.18669,2
2023-05-07 23:00:00,24.284,0.0,0.2696,2.9334,1.4926,-0.143602,3.48182,-0.25276,0.36641,0.57985,1.397,0.79252,0.11051,2
2023-05-08 00:00:00,25.144,0.156,0.2939,1.9985,0.9995,-0.934904,0.52232,-2.9595,-0.01314,-0.00157,0.98382,0.02091,0.77162,1
2023-05-08 01:00:00,24.943,0.0,0.2967,1.9985,0.9995,-3e-06,0.52238,6e-05,0.04532,-0.027,1.00489,0.05298,0.03207,1
2023-05-08 02:00:00,23.267,0.0,0.2761,1.9985,0.9995,-1.1e-05,0.52255,0.00017,-0.01157,-0.01503,0.98454,0.02447,0.0285,1
2023-05-08 03:00:00,22.828,0.0,0.2553,1.9984,0.9995,-1e-05,0.52252,-3e-05,-0.0451,0.48962,2.60297,1.67668,1.65221,2
2023-05-08 04:00:00,23.797,0.0,0.3444,2.3059,1.2193,0.307416,1.50742,0.9849,0.19112,0.43832,1.81342,0.94356,0.73312,2
2023-05-08 05:00:00,25.652,3.123,0.2707,2.7486,1.1323,0.442769,1.78385,0.27644,0.04005,0.21098,2.07743,1.09862,0.15506,2
2023-05-08 06:00:00,24.733,0.0,0.2689,2.8165,1.4145,0.06783,2.52817,0.74432,0.35398,0.49178,2.19305,1.33811,0.23949,2
2023-05-08 07:00:00,24.794,0.0,0.225,2.4921,1.678,-0.324316,2.77171,0.24354,0.04944,0.36979,1.45019,0.58469,0.75342,2
2023-05-08 08:00:00,24.982,0.0,0.3045,2.5536,1.3374,0.061479,3.81684,1.04513,0.72675,0.76158,1.67389,1.24992,0.66523,2
2023-05-08 09:00:00,24.516,0.0,0.3113,1.9984,0.9996,-0.55517,0.52352,-3.29332,0.00914,-0.01868,1.02949,0.03609,1.21384,1
2023-05-08 10:00:00,24.218,0.0,0.2968,1.9984,0.9996,-9e-06,0.52332,-0.00019,-0.01132,-0.02503,0.97133,0.0397,0.00362,1
2023-05-08 11:00:00,24.762,0.0,0.2869,1.9984,0.9996,-1.5e-05,0.52361,0.00029,-0.00115,0.00336,1.02874,0.02895,0.01075,1
2023-05-08 12:00:00,23.556,0.698,0.287,1.9984,0.9996,2.4e-05,0.52421,0.0006,0.03858,-0.01938,1.03021,0.05269,0.02374,1
2023-05-08 13:00:00,22.691,0.0,0.2662,1.9984,0.9996,0.0,0.52414,-7e-05,0.01152,-0.01401,1.02549,0.03128,0.02141,1
2023-05-08 14:00:00,24.831,0.0,0.2701,1.9984,0.9996,-1.1e-05,0.5249,0.00076,-0.01044,-0.01644,1.01319,0.02353,0.00776,1
2023-05-08 15:00:00,25.348,0.0,0.2794,1.9984,0.9996,5e-06,0.52458,-0.00031,0.01354,0.01443,0.96758,0.03798,0.01445,1
2023-05-08 16:00:00,22.995,0.0,0.306,1.9985,0.9996,2.2e-05,0.52361,-0.00098,-0.02423,-0.01095,1.00663,0.0274,0.01058,1
2023-05-08 17:00:00,24.937,0.0,0.2893,1.9985,0.9996,-1.1e-05,0.52323,-0.00038,-0.02194,-0.01819,0.99164,0.0297,0.0023,1
2023-05-08 18:00:00,25.799,0.0,0.2712,1.9985,0.9996,7e-06,0.5234,0.00017,0.00754,0.03236,0.98588,0.0361,0.0064,1
2023-05-08 19:00:00,24.118,16.568,0.2731,1.9985,0.9996,1.1e-05,0.52344,4e-05,0.02517,0.00913,0.98557,0.03042,0.00569,1
2023-05-08 20:00:00,23.305,0.0,0.2428,1.9985,0.9996,3e-06,0.5237,0.00025,0.00011,-0.00229,1.00512,0.00561,0.0248,1
2023-05-08 21:00:00,24.249,0.0,0.295,1.9985,0.9996,-0.0,0.52346,-0.00024,-0.01968,0.04455,1.01651,0.05143,0.04582,1
2023-05-08 22:00:00,23.578,0.0,0.2818,1.9985,0.9995,3.6e-05,0.52226,-0.00119,0.00527,0.01708,0.99699,0.01813,0.0333,1
2023-05-08 23:00:00,23.514,0.0,0.2898,1.9985,0.9996,-7e-06,0.52238,0.00011,0.02185,0.00872,0.98866,0.02611,0.00798,1
2023-05-09 00:00:00,24.567,0.0,0.3468,1.9985,0.9995,-1e-06,0.52256,0.00018,0.01429,0.01048,0.99263,0.01919,0.00692,1
2023-05-09 01:00:00,22.532,0.007,0.276,1.9985,0.9996,-8e-06,0.52273,0.00017,0.01157,-0.00902,0.98797,0.01897,0.00022,1
2023-05-09 02:00:00,22.695,0.0,0.2938,1.9985,0.9996,8e-06,0.52257,-0.00016,-0.00714,0.00812,0.99724,0.01116,0.00781,1
2023-05-09 03:00:00,24.161,0.0,0.2769,1.9985,0.9996,-3.2e-05,0.52265,8e-05,-0.03464,-0.00622,0.98883,0.03692,0.02577,1
2023-05-09 04:00:00,24.121,0.0,0.2862,1.9985,0.9996,2.2e-05,0.52268,3e-05,0.03132,0.001,0.97241,0.04175,0.00482,1
2023-05-09 05:00:00,24.49,4.349,0.2701,1.9985,0.9996,-2.6e-05,0.52271,3e-05,0.01798,-0.0011,0.96776,0.03693,0.00482,1
2023-05-09 06:00:00,26.024,0.0,0.2676,1.9985,0.9995,9e-06,0.52306,0.00035,0.01059,-0.01223,1.00507,0.01695,0.01998,1
2023-05-09 07:00:00,24.256,0.0,0.2534,1.9985,0.9995,-1.2e-05,0.52229,-0.00077,-0.00053,-0.01187,1.00991,0.01547,0.00148,1
2023-05-09 08:00:00,24.752,0.0,0.2403,1.9985,0.9995,3.2e-05,0.52216,-0.00013,-0.03487,-0.00503,0.99434,0.03569,0.02022,1
2023-05-09 09:00:00,23.181,0.0,0.2666,1.9985,0.9995,6e-06,0.52241,0.00025,0.05173,0.0178,1.01698,0.05728,0.02159,1
2023-05-09 10:00:00,24.927,0.0,0.2557,1.9985,0.9995,-4.7e-05,0.52202,-0.00038,0.01979,0.04879,0.98666,0.05432,0.00296,1
2023-05-09 11:00:00,23.635,0.072,0.2575,1.9984,0.9995,-5e-06,0.52195,-8e-05,0.03019,-0.00382,1.01812,0.03542,0.0189,1
2023-05-09 12:00:00,24.235,0.0,0.2529,1.9985,0.9995,9e-06,0.52127,-0.00068,0.0039,-0.00432,1.02977,0.03033,0.00508,1
2023-05-09 13:00:00,24.058,2.725,0.265,1.9985,0.9996,-6e-06,0.52042,-0.00084,-0.00634,0.00314,0.98742,0.01443,0.0159,1
2023-05-09 14:00:00,25.202,0.0,0.2638,1.9984,0.9996,-2e-05,0.51948,-0.00095,-0.00038,-0.01966,1.02111,0.02885,0.01442,1
2023-05-09 15:00:00,22.862,0.0,0.2625,1.9984,0.9996,-5.3e-05,0.51953,6e-05,-0.01466,-0.01248,1.01293,0.02319,0.00566,1
2023-05-09 16:00:00,21.891,0.0,0.2554,1.9984,0.9995,3.9e-05,0.51922,-0.00031,-0.03257,-0.02508,0.97566,0.04777,0.02458,1
2023-05-09 17:00:00,23.963,0.0,0.2765,1.9985,0.9995,5.3e-05,0.51931,8e-05,-0.02793,-0.0067,1.00365,0.02895,0.01882,1
2023-05-09 18:00:00,24.648,0.0,0.2145,1.9984,0.9995,-2.1e-05,0.51999,0.00069,-0.01109,0.00617,0.98861,0.01705,0.0119,1
2023-05-09 19:00:00,24.334,0.0,0.2574,1.9985,0.9995,5e-06,0.51984,-0.00015,0.0147,0.0216,0.99464,0.02668,0.00962,1
2023-05-09 20:00:00,25.416,0.0,0.2567,1.9984,0.9996,-9e-06,0.52004,0.0002,0.00332,0.00049,0.99368,0.00715,0.01952,1
2023-05-09 21:00:00,24.624,0.0,0.2856,1.9985,0.9996,2e-05,0.51937,-0.00067,0.01872,-0.011,1.01417,0.02593,0.01877,1
2023-05-09 22:00:00,23.625,0.0,0.2619,1.9985,0.9996,-6e-06,0.51881,-0.00056,-0.00397,0.01259,0.99015,0.01647,0.00946,1
2023-05-09 23:00:00,21.866,0.0,0.2532,1.9985,0.9995,-6e-06,0.51762,-0.00119,-0.02244,-0.02799,1.00722,0.03659,0.02013,1
2023-05-10 00:00:00,23.957,0.0,0.276,1.9984,0.9996,-2.7e-05,0.51689,-0.00073,-0.00879,-0.00302,0.96027,0.0408,0.00421,1
2023-05-10 01:00:00,25.224,0.0,0.2886,1.9984,0.9996,-1.5e-05,0.51646,-0.00042,0.00466,0.01016,1.00993,0.01495,0.02585,1
2023-05-10 02:00:00,23.807,0.0,0.2828,1.9984,0.9996,1.8e-05,0.51626,-0.0002,0.00533,0.00374,1.02056,0.02157,0.00662,1
2023-05-10 03:00:00,24.23,0.0,0.2866,1.9984,0.9996,1.2e-05,0.51593,-0.00033,-0.00187,-0.02389,1.00691,0.02495,0.00337,1
2023-05-10 04:00:00,24.625,0.0,0.2704,1.9984,0.9996,-3e-06,0.51577,-0.00016,-0.01344,-0.00209,1.0248,0.02828,0.00334,1
2023-05-10 05:00:00,23.191,0.0,0.2789,1.9985,0.9996,2.7e-05,0.51594,0.00017,0.00491,-0.08748,0.99137,0.08804,0.05976,1
2023-05-10 06:00:00,24.832,10.809,0.2681,1.9984,0.9996,-2.5e-05,0.51554,-0.0004,0.01472,0.00367,0.98136,0.02403,0.06401,1
2023-05-10 07:00:00,25.848,0.0,0.2668,1.9984,0.9996,-2.3e-05,0.51544,-0.0001,-0.05005,-0.0286,1.01509,0.05958,0.03555,1
2023-05-10 08:00:00,24.041,0.0,0.2538,1.9984,0.9997,-3e-06,0.51553,9e-05,-0.01435,-0.02721,1.01155,0.03286,0.02673,1
2023-05-10 09:00:00,23.087,0.0,0.2871,1.9984,0.9996,2e-05,0.5152,-0.00033,-0.01821,0.00164,0.99403,0.01923,0.01363,1
2023-05-10 10:00:00,24.152,0.0,0.2373,1.9985,0.9996,3.3e-05,0.51499,-0.00021,0.01185,0.01705,0.97656,0.03132,0.01209,1
2023-05-10 11:00:00,21.997,0.0,0.2471,1.9984,0.9996,-4.8e-05,0.51519,0.0002,0.00652,-0.02719,1.03066,0.04149,0.01018,1
2023-05-10 12:00:00,24.56,0.002,0.3106,1.9984,0.9996,-1.3e-05,0.51603,0.00084,0.01297,-0.02338,0.9842,0.03106,0.01044,1
2023-05-10 13:00:00,24.678,0.0,0.2714,1.9984,0.9996,2.5e-05,0.51633,0.0003,-0.01562,0.00533,0.98951,0.01956,0.0115,1
2023-05-10 14:00:00,25.904,0.0,0.2765,1.9984,0.9996,-2.7e-05,0.51572,-0.00061,-0.00056,-0.00331,1.02471,0.02494,0.00538,1
2023-05-10 15:00:00,24.037,0.0,0.2495,1.9984,0.9996,-4.4e-05,0.51533,-0.00039,-0.00116,-0.00518,0.96279,0.03759,0.01265,1
2023-05-10 16:00:00,24.641,3.16,0.2834,1.9984,0.9996,-6e-06,0.51476,-0.00057,-0.02086,0.01706,0.99038,0.02861,0.00898,1
2023-05-10 17:00:00,23.374,0.0,0.3012,1.9984,0.9996,2.3e-05,0.51497,0.00021,-0.01069,-0.01856,0.97428,0.03347,0.00486,1
2023-05-10 18:00:00,23.881,0.0,0.3028,1.9984,0.9996,4e-06,0.51537,0.0004,-0.01225,-0.01124,1.00106,0.01666,0.01682,1
2023-05-10 19:00:00,22.715,0.0,0.235,1.9984,0.9996,2.5e-05,0.51449,-0.00088,-0.02208,-0.01616,1.01289,0.03025,0.01359,1
2023-05-10 20:00:00,24.048,0.0,0.2887,1.9984,0.9996,3.4e-05,0.51445,-4e-05,-0.03112,-0.01535,1.00422,0.03495,0.00471,1
2023-05-10 21:00:00,23.94,0.0,0.2811,1.9985,0.9997,2.4e-05,0.51417,-0.00028,0.89495,0.44795,2.51284,1.81391,1.77896,2
2023-05-10 22:00:00,24.547,0.0,0.2304,2.3282,1.1971,0.329761,1.34696,0.83279,0.5224,0.52771,2.43055,1.61179,0.20213,2
2023-05-10 23:00:00,23.626,0.0,0.2501,2.4279,1.1594,0.099651,1.74728,0.40032,0.31105,0.37776,2.08747,1.19249,0.41929,2
2023-05-11 00:00:00,24.336,0.249,0.2445,2.8198,1.3764,0.391935,3.27567,1.52839,0.54298,0.03019,0.88302,0.55626,0.63624,2
2023-05-11 01:00:00,23.921,0.0,0.2941,3.1001,1.6292,0.280281,1.92652,-1.34915,0.26683,0.7137,2.04203,1.29089,0.73463,2
2023-05-11 02:00:00,23.925,0.0,0.2784,3.284,1.9477,0.183931,2.50092,0.5744,0.42972,0.36256,2.02219,1.16661,0.12428,2
2023-05-11 03:00:00,24.34,0.0,0.2691,1.9984,0.9997,-1.285579,0.51299,-1.98793,0.00359,0.01235,1.01899,0.02293,1.14368,1
2023-05-11 04:00:00,24.302,0.0,0.2802,1.9985,0.9997,1.7e-05,0.51281,-0.00017,0.01523,-0.0052,0.98943,0.01926,0.00368,1
2023-05-11 05:00:00,25.025,0.07,0.312,1.9985,0.9996,-5e-06,0.51258,-0.00023,0.00161,0.02208,0.96781,0.03907,0.01981,1
2023-05-11 06:00:00,24.146,5.739,0.2709,1.9985,0.9996,2.5e-05,0.51321,0.00063,0.03286,-0.02467,1.02894,0.05026,0.0112,1
2023-05-11 07:00:00,23.919,0.0,0.2834,1.9985,0.9996,-2.7e-05,0.51302,-0.00019,0.03285,0.01252,1.00545,0.03558,0.01469,1
